generation,fitness_max,mean,std,player_hp_max,mean,std,enemy_hp_max,mean,std,time_max,mean,std
1,13.566935642621658,-4.040252410264247,4.905082816511798,0.0,-7.30698425311296,5.9095189316313945,100.0,77.48912599734592,32.41652890907704,297.388039965798,145.45558537883022,52.542831516824286,13.566935642621658,-12.034254886973848,14.651938350588654,204.91344600799658
2,13.596371974194113,-2.166687465485663,5.792241000338835,0.0,-6.702783384244009,5.975761837623009,100.0,64.24635279350856,36.64803909749251,260.0347362034371,154.89188174805997,48.422172360279724,13.596371974194113,-11.952624432604178,14.651938350588654,217.23655771803152
3,17.97117013942536,-0.3583929193802038,6.827039462465849,0.0,-7.230164259827557,5.799831357337024,100.0,49.53258933113218,35.66387435650385,260.0347362034371,161.99613490712417,48.31577186916527,17.97117013942536,0.0,33.78910072166086,242.8156516492439
4,22.027769193301786,3.463241287043694,7.784575288143801,0.0,-9.315050880543678,5.200536822403712,100.0,34.8168274294612,30.530836041519127,297.4375145687653,166.33002647723083,56.08941424763073,22.027769193301786,-11.698101200624997,8.985297750523355,252.00343561778834
5,33.79863698572576,6.213928240796746,9.058325645938377,0.0,-9.680404747585781,4.886454149093642,100.0,28.422988207040408,25.152076577614128,297.4375145687653,175.93728411691478,52.87291995709945,33.79863698572576,-8.272901124206342,-1.113807855648993,248.86042682333323
6,33.79863698572576,8.7162530358565,9.285084599251833,0.0,-9.496037295032492,4.751781985548244,100.0,24.746130666349195,22.145286318325866,297.4375145687653,184.09239438135745,54.04916033390762,33.79863698572576,-8.272901124206342,-1.113807855648993,248.86042682333323
7,33.79863698572576,10.26187097797175,9.550307840680246,0.0,-9.613569557567727,4.833706580450007,100.0,21.041353038381047,19.569758991642303,423.24695332548197,191.6663388880155,58.53521855003853,33.79863698572576,-8.272901124206342,-1.113807855648993,248.86042682333323
8,33.79863698572576,13.111115250682019,9.779727030461371,0.0,-10.536292515641254,4.787984691982308,100.0,18.54849945736539,19.332766605934925,297.4375145687653,202.4234197727802,44.41696311563158,33.79863698572576,-8.272901124206342,-1.113807855648993,248.86042682333323
9,40.55361521233214,15.56308137550127,9.588053116928911,5.988043981577924,-9.850146038791323,4.940466194814247,100.0,14.484726351068543,16.51226827470857,297.4375145687653,210.69909164526558,37.51557522128196,40.55361521233214,5.988043981577924,-6.784576865007256,173.54359796269844
10,40.55361521233214,16.895502162394674,8.942684338317994,5.988043981577924,-9.296069115010805,4.879173405818834,93.1698729810778,12.374977031826507,13.25734570472527,277.09055188993113,208.5484011386786,38.20511843267029,40.55361521233214,5.988043981577924,-6.784576865007256,173.54359796269844
